44	1
45	3
46	5
47	2
48	3
49	8
50	9
51	13
52	19
53	12
54	24
55	27
56	26
57	44
58	65
59	45
60	67
61	64
62	79
63	105
64	81
65	90
66	115
67	128
68	102
69	107
70	119
71	119
72	98
73	105
74	85
75	82
76	83
77	72
78	62
79	57
80	48
81	33
82	34
83	21
84	21
85	17
86	12
87	9
88	6
89	8
90	7
91	2
92	1
93	2
94	1
95	0
96	0
97	0
98	0
99	1
