1	821
2	741
3	716
4	705
5	692
6	603
7	641
8	616
9	608
10	573
11	542
12	603
13	559
14	538
15	524
16	525
17	517
18	518
19	486
20	503
21	454
22	443
23	412
24	411
25	394
