1	100
2	80
3	65
4	45
5	42
6	32
7	24
8	25
9	21
10	22
11	17
12	16
13	20
14	9
15	15
16	11
17	9
18	9
19	14
20	9
21	12
22	11
23	10
24	9
25	12
26	7
27	6
28	11
29	9
30	5
31	12
32	7
33	7
34	6
35	14
36	4
37	7
38	12
39	6
40	8
