1	114
2	78
3	53
4	53
5	40
6	35
7	38
8	20
9	23
10	21
11	16
12	18
13	15
14	14
15	15
16	16
17	7
18	11
19	16
20	4
21	12
22	13
23	15
24	12
25	14
26	8
27	10
28	15
29	14
30	6
31	9
32	6
33	10
34	7
35	4
36	12
37	8
38	5
39	10
40	6
