1	69
2	76
3	64
4	46
5	53
6	37
7	26
8	29
9	26
10	21
11	16
12	16
13	15
14	17
15	9
16	11
17	13
18	11
19	15
20	18
21	7
22	12
23	12
24	14
25	12
26	12
27	9
28	7
29	9
30	10
31	4
32	3
33	11
34	6
35	8
36	8
37	9
38	6
39	7
40	10
